Participant name,Mean Pupil diameter left,Std Pupil diameter left,Min Pupil diamater left,Max Pupil diamater left,Mean Pupil diameter right,Std Pupil diameter right,Min Pupil diamater right,Max Pupil diamater right,Num. of Fixations,Num. of Saccades,Num. of Unclassified,Recording duration (s),Mean Gaze event duration (s),Mean Fixation point X,Std Fixation point X,Mean Fixation point Y,Std Fixation point Y,Mean Gaze point X,Std Gaze point X,Mean Gaze point Y,Std Gaze point Y,Speed,Acceleration,Avg Saccade Speed,Avg Fix Duration,Avg Unclassif Duration,Empathy Score
22.0,3.5456943799349743,0.3489277167758167,2.05,4.32,3.4344584269662923,0.2772063002813801,2.08,3.99,189.0,352.0,202.0,79.082,0.19588576609247507,0.39283111217641425,0.18098960069631462,0.4706008628954938,0.22273090841503926,0.3563836369249769,0.19068238100419907,0.43813322012966965,0.2217720929864238,-0.07798890359290539,0.20570640581072092,,0.19316578483245145,0.1477722772277228,89
22.0,3.509132297803964,0.2692188238077214,2.04,4.08,3.433338727076591,0.22410996028915672,2.18,3.95,143.0,297.0,186.0,64.755,0.14396560064498792,0.3944215561610657,0.2142413250423606,0.4515012110202846,0.21350181353738876,0.35224556547077035,0.21658208269928603,0.40156466945911495,0.23698983943921953,-0.07377079231979378,4.100106412808753,,0.20250582750582752,0.1414874551971326,89
22.0,3.354697060587882,0.21011247490380558,2.03,3.89,3.2717653333333336,0.23123382200950657,2.1,3.88,114.0,215.0,119.0,62.119,0.11469820073095305,0.43572723852520695,0.22917930130030878,0.4862490594431903,0.23854116900914554,0.3824005612138848,0.24367599348762212,0.4006814591561006,0.2655552044146687,0.1711070624187372,-0.2882057225803559,,0.20869883040935666,0.25728291316526614,89
24.0,4.215851472471191,0.21660787945302526,3.14,5.25,3.7419999999999995,0.19061122369739059,2.72,4.8,247.0,714.0,506.0,90.961,0.17842977283711936,0.4966307916335716,0.137338143072565,0.32179637278263173,0.21260052274706898,0.5012839556319325,0.14266556557330348,0.2910567255116388,0.20682574562938444,0.029552505063662703,2.6412439735759663,,0.17398785425101213,0.0627635046113307,93
24.0,4.517742248062015,0.23102739252936674,3.48,5.65,3.986139018691589,0.17592434169192658,3.35,4.83,170.0,476.0,329.0,65.466,0.1615751101615703,0.5281905603735824,0.16552888501021723,0.42229919946631084,0.21756388986272118,0.5479226938068428,0.16716409062678844,0.3999048722390645,0.22078386257723456,-0.003971250471932743,-0.5407652176406712,,0.18161764705882352,0.07021276595744681,93
24.0,4.739374708352776,0.32423202527425016,3.71,6.83,4.150306495882891,0.20241753373253243,3.51,5.16,213.0,630.0,431.0,67.127,0.14080741910023678,0.6440379345603272,0.21305195650459152,0.2236317314246762,0.16086463987258942,0.6455389438202247,0.20612868935386958,0.21398325842696628,0.15445825762139861,-0.0015045323777334414,-1.3528659834768662,,0.17589984350547733,0.03830239752513534,93
24.0,4.230920299427565,0.19069820308077437,3.57,5.38,3.7955214723926383,0.18136777501785908,2.92,4.96,212.0,660.0,453.0,72.6,0.19886993243243242,0.42293185869924066,0.1598851285293491,0.19963208979861338,0.1651106928056316,0.42130753221010897,0.1747112751646615,0.182924757185332,0.15628570258421506,0.04063018664935848,-4.127722851175812,,0.17771226415094338,0.045916114790286976,93
26.0,3.241428571428571,0.5919894998597955,1.71,4.01,3.7566666666666664,0.24735096522957012,2.54,4.17,6.0,10.0,6.0,65.261,13.104733122072195,0.5364672316384181,0.12575478506040255,0.5496474576271188,0.07879172708923288,0.5373870967741936,0.23327174058910508,0.4562116625310174,0.18730762359998027,0.013418676737620133,-33.99878498888734,-0.26941533038897936,0.25416666666666665,0.42916666666666664,89
26.0,3.666620443740095,0.13742532636684054,2.82,4.2,3.875393574297189,0.15774126877110817,2.93,4.52,176.0,286.0,123.0,70.329,0.3366492402781354,0.47244225396825396,0.13464172118383666,0.3372307619047619,0.1593863328775916,0.47239566844919784,0.13902311937313752,0.3239763770053476,0.15884703512825016,0.0022843385415966177,-0.39014952857558016,,0.3044034090909091,0.03502710027100271,89
26.0,3.7569859154929572,0.199989019869405,2.9,4.8,3.9495415730337076,0.19198102565267694,2.75,4.59,171.0,305.0,150.0,66.727,0.27128577446987784,0.4673249802371542,0.18624059411822375,0.36158247035573127,0.23348846123305908,0.4624754323581704,0.1826561241174623,0.33597628899304993,0.22939029363517285,0.00036506914593140887,-2.657901688140823,,0.2707602339181287,0.042277777777777775,89
26.0,3.6067110415035244,0.1929440541939997,2.03,4.19,3.780850646805175,0.17056452300641262,2.81,4.8,179.0,311.0,154.0,73.969,0.3001505615348619,0.48999609027336305,0.14775868267053963,0.3332103305785124,0.16785701817816132,0.4836572469528352,0.15141300551640663,0.32159638314785377,0.16785296059009666,0.010286289785767596,-0.013800538227262592,,0.31312849162011175,0.05438311688311688,89
28.0,3.949982158786798,0.18464360703307522,2.9,4.75,4.007236727589208,0.20622058051437223,2.91,4.68,175.0,409.0,245.0,66.546,0.3807249902432679,0.5145604440416855,0.20194803145477397,0.328130335296783,0.19226324266947656,0.5157940609951845,0.20151037548777542,0.3054638844301765,0.19665317858238884,0.003160721121967933,1.799466686079034,,0.25652380952380954,0.04163265306122449,89
28.0,3.5115053763440867,0.17438907389337455,2.32,4.14,3.472393998695369,0.1735761058067662,2.47,4.03,136.0,411.0,289.0,64.023,0.6931620263479561,0.6140519719070773,0.19193952794917607,0.29818978930307943,0.24220215487359997,0.5843258200714517,0.1925213760249614,0.3008396232543033,0.22717113388261626,0.08076008368036969,-0.37533432607121453,,0.24001225490196076,0.07961361014994232,89
28.0,3.9944274455261937,0.2092534857229626,3.25,4.62,4.0561067366579175,0.2522854813082212,3.08,4.54,178.0,507.0,345.0,62.686,0.23967472527472528,0.5262488517153388,0.18327226258438192,0.3223548908420754,0.2131728646410392,0.5265281892206282,0.18277872975025097,0.3037294300116324,0.22184942706753352,0.009246801325401462,2.6365994700491084,,0.20744382022471908,0.03910628019323671,89
28.0,3.480648060548723,0.19031770602649714,2.7,4.31,3.524801444043321,0.17925837463271152,2.61,4.28,181.0,515.0,348.0,65.939,0.25987208672086726,0.4914164083865087,0.1396297393379459,0.2896981768459435,0.20041567758132875,0.48179017823284037,0.14371299033219107,0.28737643155100495,0.19807527224841395,0.013869845847692568,2.1679734327387727,,0.20552486187845306,0.0487308429118774,89
30.0,5.733825315273236,0.49543588411153644,3.7,7.24,5.680455776173285,0.5201386512782222,3.63,6.95,167.0,254.0,90.0,66.999,0.29563453984287313,0.4289860520564276,0.23121558726497626,0.4324031790184781,0.299988641812387,0.4311967698061884,0.23093920556501427,0.42801635498129886,0.2979489964463079,0.029381315831362234,2.6708758954598886,,0.294810379241517,0.03537037037037037,93
30.0,5.221978401727862,0.48094500523864103,3.69,6.65,5.297587085811385,0.5248823131798984,3.98,6.77,154.0,239.0,98.0,67.101,0.39779683071373356,0.3875729177579885,0.16044377132338153,0.35446537454164484,0.2235720214565418,0.3867915495110024,0.16378382374483186,0.34539277200489,0.2265513831653645,-0.017784434947923793,0.2165126185078087,,0.3400974025974026,0.06403061224489796,93
30.0,5.603313492063492,0.4355456951196114,3.33,6.63,5.601012765957448,0.5130181769692148,4.1,7.3,190.0,275.0,108.0,76.271,0.3378859137201053,0.418987962962963,0.22091122487242154,0.3757726355820106,0.24265235780297614,0.41912731092436983,0.21747064803301613,0.37707239495798317,0.24507900875749125,0.0010190509907261637,-0.9276842378210652,,0.3042543859649123,0.07762345679012347,93
30.0,4.995549450549451,0.5119886344678191,3.62,6.42,5.101790787774429,0.5430982474900163,3.78,7.07,185.0,299.0,121.0,69.517,0.32605324523902063,0.37713948700052347,0.16609462366205646,0.35367035421392423,0.1847764622471034,0.3807321339768905,0.16769889206017513,0.3396544537077666,0.18781491547445275,0.004749139981408922,0.48095717407318284,,0.27261261261261266,0.062465564738292005,93
32.0,4.518919753086419,0.48896019297179194,3.52,5.83,4.417113946326441,0.4812332251914094,3.52,5.59,192.0,825.0,638.0,65.543,0.10819504473503097,0.4907309863429438,0.1009399301764963,0.4338985128983308,0.20589332574302543,0.49265216991259003,0.10661744753263258,0.40353137555589635,0.21698212404833658,0.006007304129159607,2.100875613385491,,0.15190972222222224,0.032040229885057475,100
32.0,4.463574074074074,0.5048758133584741,3.18,6.01,4.3701993509503945,0.4765716184904426,3.28,5.76,131.0,957.0,829.0,61.796,0.07397063142437592,0.49782294085129913,0.11009633346607907,0.4013988391376451,0.2125142188209648,0.4984130270372471,0.12014238243042495,0.30813607487237665,0.2154458224002828,0.0009735015223071244,1.1021972301890302,,0.13581424936386766,0.029443104141535986,100
32.0,4.393249181860683,0.3137999384905358,3.63,5.41,4.377010309278351,0.2934860280341938,3.07,5.47,174.0,675.0,504.0,60.927,0.18108549373725605,0.4241730470914128,0.1436697051784305,0.42121404432132964,0.21815841358034121,0.43063532768459273,0.14987369494552066,0.37387418295002595,0.22270625334986321,-0.011288224867136792,-1.263914229864268,,0.18606321839080459,0.031018518518518518,100
34.0,4.107529362416107,0.19071782587926073,3.47,5.02,4.209648388447048,0.19810778313327224,3.57,5.67,112.0,119.0,16.0,65.476,0.5660576177285319,0.4318546123199509,0.06521112216934488,0.4476206711615078,0.12385799123415725,0.4324990314430095,0.0656548760940349,0.4458439219539585,0.12506653936253354,-0.0026424800791157994,-0.5915005349046506,,0.4920386904761905,0.050520833333333334,95
34.0,3.5185397489539745,0.17032360764190804,2.02,4.19,3.6248055207026346,0.14994571481740693,2.64,4.43,95.0,118.0,25.0,63.645,0.9165242611683849,0.4355578057177069,0.04380322359735315,0.3636828917826673,0.06885051704080235,0.4353986211699164,0.04481732869277326,0.36542717270194985,0.07036696280051268,-0.006399152242557803,0.5375241916005288,0.05479996416142683,0.576140350877193,0.029000000000000005,95
34.0,4.05555462184874,0.2594524644213428,2.74,5.06,4.173803473104616,0.24277391031637943,2.87,5.31,143.0,192.0,62.0,63.823,0.3327750797835438,0.44071353951890035,0.20985564797569037,0.5502103608247423,0.21996780482185183,0.4365492635492635,0.21137401564681926,0.5326521664521665,0.22767867828965166,0.003549471608593736,-0.8767642887778534,,0.34411421911421913,0.07150537634408602,95
34.0,3.6699644602398935,0.2244828101875451,2.41,4.8,3.832875157629256,0.21457934470301984,2.63,4.95,125.0,194.0,103.0,64.424,0.27042628117292405,0.40378911157024794,0.1656406867346254,0.5145456404958678,0.2585999061776736,0.3824205720403793,0.1765507550843659,0.46669190884062406,0.2684006611850643,-0.002988091648193099,-2.878985994635085,,0.33366666666666667,0.12152103559870553,95
36.0,3.947261587639851,0.20283560802000905,2.8,4.63,3.718706597222222,0.1815951245418489,2.94,4.71,200.0,267.0,76.0,65.736,0.23175878704341832,0.4272428571428572,0.22631171443358092,0.7468444276253547,0.2225402796465775,0.4305657523751149,0.2251689005753406,0.7251951118602513,0.2381910994969178,-0.012446477669573928,2.3816008487366647,,0.24266666666666667,0.04100877192982456,102
36.0,3.5632731958762887,0.19153396036007486,2.58,4.22,3.365910931174089,0.14636386474146515,2.33,4.11,203.0,340.0,142.0,65.293,0.17748612846788303,0.4114842497670084,0.24953360685610243,0.7029980242311277,0.22717984843401096,0.4105742225497421,0.25183625429478884,0.6815878555637435,0.243260131172248,-0.04226019059481045,1.653135777329218,,0.233128078817734,0.05246478873239436,102
36.0,3.7140647118301313,0.18528071324206102,2.3,4.33,3.484958353748162,0.1982603525226025,2.29,4.93,186.0,298.0,123.0,61.7,0.1955298319327731,0.4445327572016462,0.20129182693152775,0.5770172016460906,0.21270128457669546,0.4465898447204969,0.20058010888448638,0.5625849068322981,0.21883978257714812,-0.12289212008198923,2.519828694471079,,0.22934587813620075,0.06490514905149052,102
36.0,3.576246786632391,0.14845852007568194,2.73,4.07,3.3736189608021876,0.15869544791078705,2.69,4.63,202.0,448.0,285.0,64.378,0.26281295759082746,0.46106709598282736,0.2045243279958331,0.5407058264336093,0.24625846114161062,0.4572889959529775,0.2054095000397181,0.5248772403160531,0.2460969562233358,-0.04083520763727057,4.1566215568876235,,0.16249999999999998,0.06739766081871346,102
38.0,3.338598807495741,0.14274574796715236,2.75,4.01,3.3017619453924913,0.14198703175099645,2.27,4.01,209.0,554.0,346.0,64.826,0.20477225060500134,0.5498160612244898,0.09440109861151684,0.2529444081632653,0.11290763404949664,0.5490932581059849,0.08875787157187219,0.24214760748464506,0.10577257118285534,-0.007260744923161095,0.5568546590385016,,0.20781499202551837,0.031189788053949907,94
38.0,3.663381173490924,0.1974506190408171,2.7,4.29,3.640080033698399,0.20213012793569277,2.78,4.32,195.0,338.0,145.0,65.065,0.28235826062872177,0.5842694389675568,0.18896669161864224,0.4232711059329629,0.20401748717673884,0.578935715314796,0.18558270951652442,0.4036572107765452,0.2061348522449053,0.0017313957006957594,0.1696629330200074,,0.25012820512820516,0.0346551724137931,94
38.0,3.2268374945247476,0.1829363748037095,2.39,4.54,3.2040168290522586,0.18765331036693325,2.47,4.48,178.0,288.0,115.0,65.184,0.38613358988455193,0.5310180813661476,0.16769784356386538,0.4457384396450695,0.2293954101297368,0.5285985499004834,0.1690752737160908,0.44253980665339776,0.22336969105404125,-0.010238823803500857,-0.30977760686450134,,0.2892322097378277,0.03333333333333333,94
38.0,3.721343854615017,0.29914801169923166,3.03,4.74,3.614489795918367,0.2724201811577857,3.25,4.22,118.0,305.0,233.0,65.358,0.24256896075179657,0.572368982808023,0.2317674720365225,0.5602968839541547,0.23207972034893093,0.5468074609143084,0.24545918785726487,0.48959802097763705,0.24863294807051062,-0.012128427888108643,0.4217002749615505,,0.22358757062146892,0.1265379113018598,94
40.0,4.737807239057239,0.2833700022867541,3.77,5.72,4.20513025210084,0.2940494761406655,3.15,5.27,197.0,332.0,136.0,78.993,0.2579736732714424,0.4265813977929585,0.19633924472631298,0.32112799089157473,0.16554639849236796,0.426903748946925,0.19446511524226584,0.3111913226621736,0.16138041459315722,-0.009066464078105714,1.6919010748531238,-0.04028078647080891,0.2481387478849408,0.03382352941176471,88
40.0,4.697853203224438,0.2686220080249938,3.94,5.96,4.144747863247863,0.27773972520116136,3.51,5.7,196.0,328.0,134.0,71.427,0.2568382760532151,0.42098833017077797,0.23467515679872378,0.3525285958254269,0.1989366153655987,0.41414591317365274,0.23568034080219652,0.3422587275449102,0.20119163483830313,-0.021892486954113284,0.3268176183569563,,0.24494047619047615,0.03383084577114428,88
40.0,4.100720987654321,0.287350190697492,3.15,5.5,3.7245790251107826,0.27088271603325137,3.09,5.1,155.0,257.0,106.0,55.214,0.3878890314304041,0.4420055895552835,0.18981007389380192,0.35077603019175846,0.2076534167210674,0.44149022784810127,0.19176316378942063,0.3574906666666667,0.21135904476145737,0.011190305107605174,0.3374441921904128,,0.27876344086021504,0.0315251572327044,88
40.0,3.9442074363992172,0.1983705231078069,2.94,4.79,3.567328431372549,0.19242080840975395,2.79,4.48,146.0,261.0,119.0,57.135,0.38086395422759056,0.43016744659206513,0.18239314849220958,0.3473449643947101,0.17299455825008256,0.43379228170917067,0.18464600433012388,0.35162469177503797,0.17130431761869838,0.0087653794467353,-0.218155792028692,,0.2962899543378995,0.031372549019607836,88
42.0,4.112969374167776,0.3011715483349264,2.32,5.21,4.065235109717868,0.28790530348450394,2.58,5.2,156.0,500.0,360.0,61.089,0.17569086301982412,0.4565514851485149,0.05815850017171032,0.3405967546754675,0.0977197410244652,0.46348082406119606,0.07021955670702017,0.33340033031988875,0.10144131357097094,-0.05707057346309871,5.78117730578424,-0.25988227850968904,0.20219017094017097,0.04905092592592592,115
42.0,4.21226696083839,0.2657310948784414,2.67,4.85,4.088166849615806,0.25780094539237813,2.55,4.71,117.0,241.0,146.0,57.085,0.48513113236655353,0.5278712556732225,0.06296739707895993,0.32781612275772637,0.1051406023364524,0.5302867540029113,0.06484432416119391,0.32325187409024747,0.10772436269757263,0.0029468745825017664,-0.7530789687198107,0.09928382005506853,0.335897435897436,0.07636986301369862,115
42.0,4.452723146747353,0.2783587611391251,3.11,5.22,4.321453918186299,0.270363560967977,2.88,5.4,167.0,402.0,261.0,64.178,0.22090961145194274,0.48269169871069906,0.11848762285757711,0.4390773806831034,0.15281728134998637,0.4889434847978617,0.12293034814365951,0.43802009689274973,0.15968420353164062,-0.09133019631532964,3.907508070261077,,0.23038922155688624,0.06321839080459771,115
42.0,4.546397058823529,0.2342913664768848,3.4,5.12,4.365738666666667,0.23899184817356972,3.21,5.15,130.0,379.0,278.0,64.714,0.30030898253396177,0.46575779563143366,0.12953017671151645,0.5011793371830279,0.2040520103442447,0.48372401746724886,0.14998063034011608,0.492409152838428,0.22570325898880458,-0.038237778880520525,-1.0163529875083521,,0.2642948717948718,0.07146282973621103,115
44.0,3.197011324470704,0.21939836986468086,2.05,4.01,3.11702365015618,0.19184751169611722,2.07,3.76,149.0,262.0,141.0,68.636,0.32726805861755937,0.46380490243902434,0.18139972984722577,0.3087610731707317,0.17941030451728948,0.46049284760633225,0.19231319277961628,0.28781491512492846,0.18934805311427977,0.03048870714120456,0.7939053528154848,,0.25850111856823266,0.1375886524822695,97
44.0,2.983846737481032,0.23485293075099362,1.76,3.59,2.915448079658606,0.23834551823302363,2.13,3.48,131.0,189.0,73.0,80.431,0.7819880200392072,0.5214667239493829,0.14099572310235756,0.3327848773629121,0.17249106152390795,0.5166085472382744,0.16155944620515886,0.32926640236527344,0.18230266910105786,0.0023468220202785667,-0.5908120412162509,,0.431615776081425,0.18378995433789955,97
44.0,3.1481631631631637,0.2036378697034774,1.91,3.87,3.1093178588346757,0.20913046985135214,2.2,3.74,140.0,261.0,142.0,65.009,0.4597216522678186,0.4677280173347779,0.14287525031908277,0.28169867822318523,0.16668117376954397,0.4620870328127742,0.15750993528738888,0.2749138796280049,0.17566364857105388,-9.465992129312038e-05,-0.8689911589149222,,0.28511904761904766,0.10680751173708922,97
44.0,2.8862093023255815,0.14709567041864718,2.18,3.35,2.856145175834085,0.1567782037343274,2.01,3.41,137.0,191.0,81.0,69.156,0.2981561267336811,0.46849337125355495,0.1491865049460565,0.3318268212644936,0.1841365170304213,0.4785471567014079,0.15542222304278364,0.3200963430243189,0.18468651163497035,-0.014876821819431976,-0.5510221495091819,,0.30310218978102194,0.23137860082304526,97
46.0,2.8769958081043314,0.19357133461698806,2.23,3.54,2.9460799319727893,0.20486597276495566,2.0,3.85,162.0,571.0,427.0,61.528,0.1990910703725606,0.48573878048780494,0.144640809296279,0.2715989972899729,0.12444986033828624,0.4802379163378059,0.14465486910050085,0.30663531176006315,0.1339632728881729,-0.0200699888587647,-0.49414733200284455,0.024854281104470632,0.19773662551440327,0.036338797814207645,109
46.0,2.845414240931482,0.14637563045592725,2.37,3.34,2.853881527669525,0.18265563532824586,1.72,3.87,183.0,347.0,190.0,63.594,0.2783995195025438,0.4843163664839467,0.20253734885200828,0.39202206342991386,0.21962330161436217,0.47013793364641726,0.20641641101564107,0.406815331010453,0.2210945933745781,-0.005269182883073011,-0.16236721457802566,,0.24672131147540982,0.039473684210526314,109
46.0,2.6790770101925254,0.15278564577916118,1.87,3.17,2.7201160714285715,0.1511010672980789,1.62,3.14,90.0,159.0,82.0,52.541,0.8456545669424278,0.5660623947422468,0.14241407230987,0.34350404600533996,0.13867107395675535,0.5522526502426278,0.14372790856367124,0.35352601717058607,0.14133553511988725,0.005329102343195394,-0.3025625430755121,,0.46925925925925926,0.053150406504065044,109
46.0,2.842313508064516,0.201491264578527,2.26,3.58,3.0182843713278493,0.2688799141056306,2.05,4.19,128.0,230.0,136.0,58.927,0.34319028279181707,0.24378472222222222,0.2607361416554251,0.2962018888888888,0.23110950891073764,0.24540866790199714,0.25125337436777745,0.2971016882849496,0.23571426349035332,-0.06620631046365982,-1.266288439867016,,0.28834635416666665,0.10631127450980393,109
48.0,2.823337091319053,0.2074718831573113,2.2,4.33,2.819461410327596,0.1722855794055932,2.27,3.58,98.0,172.0,84.0,62.148,0.839341381741276,0.4844911366006257,0.06336515000165263,0.38653486965589157,0.13432612271791886,0.48292028742067933,0.06711555155512272,0.3872088839119074,0.1334084268790888,-0.008155901878121319,0.89623185816436,,0.41683673469387755,0.04206349206349206,104
48.0,3.045383806519453,0.17275754938241322,2.48,3.55,3.0717547169811326,0.18226029912337183,2.57,3.65,133.0,245.0,136.0,63.622,0.4242581227436823,0.43552080889787653,0.12731665854488466,0.35426956521739134,0.18824223137181006,0.4317264696114247,0.13170263389007494,0.3682090667552309,0.20009024459782582,0.015263088502728136,4.4251839410655975,,0.331140350877193,0.08915441176470588,104
48.0,2.827050433010698,0.18252088817823556,2.07,3.76,2.8365046183762765,0.15777571168444052,2.25,3.65,123.0,199.0,94.0,62.841,0.6346708860759493,0.47788739911958916,0.11563925442779302,0.38238376742479824,0.1610327463125434,0.4766101779935275,0.11518013217003738,0.38491433656957935,0.16537680429129606,-0.005258750369540164,2.590865650625544,,0.3799457994579946,0.0973404255319149,104
48.0,3.1628882352941177,0.26553367671449013,2.5,4.14,3.1939933993399343,0.2626123031211092,2.51,4.09,114.0,227.0,131.0,59.993,0.6037308649202401,0.4887079190101238,0.1280088748621988,0.43380224971878517,0.1935126406869813,0.4855458946192516,0.13606312905030596,0.4267459690932787,0.19365973123231958,-0.029812140687623778,2.081578571775857,,0.34407894736842115,0.10667938931297712,104
50.0,3.6094870689655174,0.35706163298621807,2.41,5.4,3.57723275862069,0.3193690107579159,2.31,5.66,183.0,348.0,179.0,65.849,0.27831987918725976,0.46118512440444687,0.12275201581733633,0.5349900123522146,0.2174101097784307,0.4623304761904762,0.12249008737684194,0.5142774509803921,0.22180480133732278,-0.003953393041369656,0.2087988188448509,-0.012434660913106977,0.2641621129326047,0.030633147113594036,89
50.0,3.9706422433288107,0.48244901637397297,2.52,5.84,3.8337706381079872,0.3933195709212003,2.47,5.66,198.0,430.0,252.0,63.377,0.19741300404632345,0.4370488148753576,0.18285917475023816,0.5097230894973437,0.2521737766984915,0.44819759530791786,0.18633490732001926,0.46373932551319647,0.2554335956642022,0.014171028523885298,3.377444763313327,-0.06615689403628408,0.21548821548821545,0.036144179894179895,89
50.0,3.5351731078904987,0.33201991407773096,2.34,5.67,3.50103088648215,0.28462998045034554,2.26,4.97,191.0,363.0,187.0,67.066,0.27397059202889207,0.4226343202117102,0.14784035969618126,0.5274042838240159,0.21764317985366557,0.42239924302788845,0.15101418214750764,0.5042857768924303,0.22670175491218333,0.0005298901597858515,-0.4912321900961563,-0.032233877401648556,0.2706806282722513,0.03101604278074866,89
50.0,3.9901654000894053,0.4073871974220844,2.66,5.54,3.912069868995633,0.40752714014205665,2.3,5.31,199.0,445.0,265.0,66.795,0.19794360457473378,0.41880237594617326,0.17550898042226973,0.43611894449116906,0.22640952609471787,0.4152206616452518,0.1751736389199087,0.40948595480726624,0.22734416738128538,0.001143433712661703,-0.6748177968212244,,0.21402847571189282,0.04647798742138365,89
52.0,4.047981927710843,0.2903809925434505,3.1,5.51,3.975848861283644,0.2971524689131812,2.77,5.04,111.0,278.0,178.0,64.123,0.2950047124047124,0.47642692407359416,0.10777339369693685,0.333430111427831,0.09985997158314269,0.44689037480204113,0.14065742015884272,0.3309357733591413,0.1099215309517914,-0.037052879829375135,5.8936449049783,,0.29466966966966956,0.11624531835205994,79
52.0,4.188637316561845,0.2884179692947282,2.87,5.32,4.084682779456193,0.26723765906084973,2.86,4.99,135.0,324.0,220.0,65.054,0.20035010395010394,0.3676175742574257,0.17226839648543787,0.35248128094059406,0.14374473318571002,0.3721733149931224,0.17866801385188322,0.3454190410689723,0.14259317008558,-0.012932333448091013,10.038259040202032,,0.20913580246913582,0.10821969696969697,79
52.0,3.7357686294945287,0.2542838819778617,2.73,4.63,3.6245025906735746,0.2219015942153588,2.24,4.48,131.0,267.0,164.0,64.543,0.26521387043189365,0.44406939075116225,0.13785485363516856,0.33189826278443846,0.11207694366566091,0.4188120566194838,0.1695743947680279,0.33003766860949213,0.12165480491478425,-0.03939237768437065,4.653126578159658,,0.2674300254452926,0.11336382113821138,79
52.0,4.00722189523249,0.28964712634626005,2.75,5.16,3.8888304784406382,0.25206274823320296,2.48,5.17,144.0,291.0,169.0,63.978,0.21264855875831487,0.41989365295559794,0.17571284629986333,0.3322291746118224,0.13639943029418136,0.41411823071216625,0.17926642150453914,0.3286978857566765,0.1445138618895175,-0.05520766987358505,2.8995752560848294,,0.22430555555555554,0.12174556213017754,79
54.0,2.1623660130718956,0.4298185686830412,1.26,3.62,2.027242105263158,0.40927714181728225,1.13,3.97,83.0,144.0,129.0,62.708,0.24113086316958088,0.43668890807078115,0.13776814567383944,0.31277332757876564,0.18152484634603444,0.4649309041095891,0.1598080376876492,0.3483639634703196,0.1868299597056718,0.012730352152908846,-0.46068622283762045,-0.009484474514055565,0.23925702811244975,0.26841085271317827,106
54.0,2.2291613491340017,0.37785679281575674,1.13,4.21,2.141743341404358,0.40805687302418586,1.13,4.4,99.0,207.0,176.0,64.251,0.25385934035476715,0.4387207801418439,0.16146950956584408,0.2774726595744681,0.16375313938056135,0.43882307428962686,0.18072193724392183,0.3571732796987333,0.2386797455187544,0.02071621408302683,-0.1453621739093944,-0.07458504800862269,0.24452861952861954,0.1785511363636364,106
54.0,2.292256902761104,0.4142772857622885,1.26,4.02,2.150281690140845,0.45862907272251413,1.22,4.13,92.0,154.0,127.0,66.465,0.1380690420074865,0.41163081861958273,0.14885657825051,0.3876367576243981,0.15954847916270506,0.4231018162005085,0.17005474974643878,0.397575953505267,0.18291608427056447,0.01601833084779192,-1.1517579486496798,-0.14972394751698895,0.23061594202898555,0.28044619422572176,106
54.0,2.370006844626968,0.33309538303569114,1.26,4.89,2.223908523908524,0.3027919063543446,1.23,4.18,138.0,225.0,163.0,63.872,0.18347101950477243,0.3908853784551795,0.15715513554616073,0.3125555670369413,0.15923471681175919,0.4074328748514179,0.1597245257080916,0.34638031923925966,0.20996366562974866,0.0010243656127894944,0.5184417037425824,,0.23611111111111113,0.13946830265848673,106
56.0,2.755807860262009,0.2189786453765019,2.08,3.46,2.878267123287671,0.2912160646562227,1.47,3.83,128.0,333.0,236.0,64.737,0.14063617492388597,0.4583409060626249,0.16151542919369358,0.5487754497001998,0.13160162477846868,0.4904459862989637,0.18802045380017027,0.5309329000526962,0.14343744526487703,0.06024533297485273,3.87787283098253,,0.20377604166666669,0.11338276836158191,69
56.0,3.1033820459290187,0.4676459365122196,1.77,3.9,3.020309917355372,0.4454390662886989,1.7,3.91,129.0,390.0,299.0,64.099,0.15672733573606876,0.39907526411657557,0.20140367000373713,0.5630702732240437,0.168181027686606,0.45952207656004196,0.22537665064874188,0.5352871351162384,0.18938127727053652,0.051816219559085525,-0.19942992201314091,,0.1863049095607235,0.09908026755852843,69
56.0,2.8601381215469615,0.2772694974594075,2.08,3.47,2.699748369058714,0.3085586255945117,1.13,3.63,91.0,247.0,182.0,63.928,0.17108486778346946,0.4780257355825815,0.172096328662147,0.6726741859552766,0.15266402425580144,0.5029191732629726,0.18388684600612631,0.6127656112576957,0.16946395300023978,0.1300805877302616,-3.8554515273353056,,0.24130036630036628,0.18630952380952379,69
56.0,2.9708540925266904,0.31961984447656183,1.89,3.58,2.802437395659432,0.3264140023388531,1.46,3.97,93.0,331.0,265.0,65.295,0.09169346105789254,0.4498226434965771,0.23817871632358859,0.6045253291205898,0.1438145459280075,0.5285433986449368,0.24752373653688173,0.5823572971983153,0.18553331362726788,0.13999708150620624,-1.0946047662141882,-0.10552170588399419,0.16756272401433692,0.14323899371069182,69
58.0,3.7336487638533673,0.2003308208304223,2.35,4.81,3.6441924686192473,0.2242014726088597,3.02,4.78,148.0,228.0,99.0,64.958,0.4185969429909116,0.4893933679653679,0.14449708977428394,0.3741429090909091,0.15815686035658766,0.4701966264714326,0.16290728333910587,0.3713718059144415,0.15666354194844978,-0.005123871853307259,-0.4959168222789339,,0.33192567567567566,0.06161616161616161,102
